date,act_symbol,period,period_end_date,consensus,count,high,low,year_ago
2023-09-03,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8580000000,4840000000
2023-09-03,NCLH,Next Quarter,2023-12-31,2110000000,6,2310000000,2010000000,1520000000
2023-09-03,NCLH,Next Year,2024-12-31,9490000000,6,9770000000,9260000000,8690000000
2023-09-10,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2470000000,1620000000
2023-09-10,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8580000000,4840000000
2023-09-10,NCLH,Next Quarter,2023-12-31,2110000000,6,2310000000,2010000000,1520000000
2023-09-10,NCLH,Next Year,2024-12-31,9490000000,6,9770000000,9260000000,8690000000
2023-09-17,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2470000000,1620000000
2023-09-17,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8600000000,4840000000
2023-09-17,NCLH,Next Quarter,2023-12-31,2120000000,6,2310000000,2030000000,1520000000
2023-09-17,NCLH,Next Year,2024-12-31,9490000000,6,9770000000,9240000000,8690000000
2023-09-24,NCLH,Current Quarter,2023-09-30,2560000000,6,2690000000,2470000000,1620000000
2023-09-24,NCLH,Current Year,2023-12-31,8710000000,6,8810000000,8610000000,4840000000
2023-09-24,NCLH,Next Quarter,2023-12-31,2120000000,6,2310000000,2030000000,1520000000
2023-09-24,NCLH,Next Year,2024-12-31,9520000000,6,9770000000,9240000000,8710000000
2023-10-01,NCLH,Current Quarter,2023-09-30,2560000000,6,2690000000,2470000000,1620000000
2023-10-01,NCLH,Current Year,2023-12-31,8710000000,6,8810000000,8610000000,4840000000
2023-10-01,NCLH,Next Quarter,2023-12-31,2120000000,6,2310000000,2030000000,1520000000
2023-10-01,NCLH,Next Year,2024-12-31,9520000000,6,9770000000,9240000000,8710000000
2023-10-08,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2450000000,1620000000
2023-10-08,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8610000000,4840000000
2023-10-08,NCLH,Next Quarter,2023-12-31,2110000000,6,2240000000,2030000000,1520000000
2023-10-08,NCLH,Next Year,2024-12-31,9480000000,6,9770000000,9240000000,8690000000
2023-10-15,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2450000000,1620000000
2023-10-15,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8610000000,4840000000
2023-10-15,NCLH,Next Quarter,2023-12-31,2110000000,6,2240000000,2030000000,1520000000
2023-10-15,NCLH,Next Year,2024-12-31,9480000000,6,9770000000,9240000000,8690000000
2023-10-22,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2450000000,1620000000
2023-10-22,NCLH,Current Year,2023-12-31,8680000000,6,8810000000,8610000000,4840000000
2023-10-22,NCLH,Next Quarter,2023-12-31,2100000000,6,2240000000,2030000000,1520000000
2023-10-22,NCLH,Next Year,2024-12-31,9490000000,6,9770000000,9240000000,8680000000
2023-10-29,NCLH,Current Quarter,2023-09-30,2540000000,6,2640000000,2450000000,1620000000
2023-10-29,NCLH,Current Year,2023-12-31,8680000000,6,8810000000,8610000000,4840000000
2023-10-29,NCLH,Next Quarter,2023-12-31,2110000000,6,2240000000,2030000000,1520000000
2023-10-29,NCLH,Next Year,2024-12-31,9480000000,6,9730000000,9240000000,8680000000
2023-11-05,NCLH,Current Quarter,2023-12-31,2080000000,6,2240000000,1990000000,1520000000
2023-11-05,NCLH,Current Year,2023-12-31,8590000000,6,8700000000,8490000000,4840000000
2023-11-05,NCLH,Next Quarter,2024-03-31,2050000000,5,2140000000,1960000000,1820000000
2023-11-05,NCLH,Next Year,2024-12-31,9380000000,6,9550000000,9080000000,8590000000
2023-11-12,NCLH,Current Quarter,2023-12-31,2030000000,6,2120000000,1920000000,1520000000
2023-11-12,NCLH,Current Year,2023-12-31,8590000000,6,8700000000,8490000000,4840000000
2023-11-12,NCLH,Next Quarter,2024-03-31,2030000000,5,2140000000,1950000000,1820000000
2023-11-12,NCLH,Next Year,2024-12-31,9380000000,6,9550000000,9080000000,8590000000
2023-11-19,NCLH,Current Quarter,2023-12-31,2030000000,6,2120000000,1920000000,1520000000
2023-11-19,NCLH,Current Year,2023-12-31,8590000000,6,8700000000,8490000000,4840000000
2023-11-19,NCLH,Next Quarter,2024-03-31,2030000000,5,2140000000,1950000000,1820000000
2023-11-19,NCLH,Next Year,2024-12-31,9380000000,6,9550000000,9080000000,8590000000
2023-11-26,NCLH,Current Quarter,2023-12-31,2000000000,6,2040000000,1920000000,1520000000
2023-11-26,NCLH,Current Year,2023-12-31,8560000000,6,8610000000,8490000000,4840000000
2023-11-26,NCLH,Next Quarter,2024-03-31,2000000000,5,2040000000,1950000000,1820000000
2023-11-26,NCLH,Next Year,2024-12-31,9340000000,6,9550000000,9080000000,8560000000
2023-12-03,NCLH,Current Quarter,2023-12-31,2000000000,6,2040000000,1920000000,1520000000
2023-12-03,NCLH,Current Year,2023-12-31,8560000000,6,8610000000,8490000000,4840000000
2023-12-03,NCLH,Next Quarter,2024-03-31,2000000000,5,2040000000,1950000000,1820000000
2023-12-03,NCLH,Next Year,2024-12-31,9340000000,6,9550000000,9080000000,8560000000
2023-12-10,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2023-12-10,NCLH,Current Year,2023-12-31,8560000000,6,8600000000,8490000000,4840000000
2023-12-10,NCLH,Next Quarter,2024-03-31,2000000000,5,2040000000,1950000000,1820000000
2023-12-10,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9080000000,8560000000
2023-12-17,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2023-12-17,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2023-12-17,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2023-12-17,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2023-12-24,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2023-12-24,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2023-12-24,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2023-12-24,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2023-12-31,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2023-12-31,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2023-12-31,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2023-12-31,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-01-07,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-01-07,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-01-07,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-01-07,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-01-14,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-01-14,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-01-14,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-01-14,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-01-21,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-01-21,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-01-21,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-01-21,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-01-28,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-01-28,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-01-28,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-01-28,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-02-04,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-02-04,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-02-04,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-02-04,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-02-11,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-02-11,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-02-11,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-02-11,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-02-18,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-02-18,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-02-18,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-02-18,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-02-25,NCLH,Current Quarter,2023-12-31,1990000000,6,2030000000,1920000000,1520000000
2024-02-25,NCLH,Current Year,2023-12-31,8550000000,6,8600000000,8480000000,4840000000
2024-02-25,NCLH,Next Quarter,2024-03-31,1990000000,5,2040000000,1920000000,1820000000
2024-02-25,NCLH,Next Year,2024-12-31,9330000000,6,9550000000,9060000000,8550000000
2024-03-03,NCLH,Current Quarter,2024-03-31,2080000000,6,2330000000,1920000000,1820000000
2024-03-03,NCLH,Current Year,2024-12-31,9360000000,6,9680000000,9060000000,8550000000
2024-03-03,NCLH,Next Quarter,2024-06-30,2390000000,6,2470000000,2290000000,2210000000
2024-03-03,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9600000000,9360000000
2024-03-10,NCLH,Current Quarter,2024-03-31,2200000000,6,2330000000,1990000000,1820000000
2024-03-10,NCLH,Current Year,2024-12-31,9360000000,6,9680000000,9070000000,8550000000
2024-03-10,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-03-10,NCLH,Next Year,2025-12-31,9970000000,6,10360000000,9680000000,9360000000
2024-03-17,NCLH,Current Quarter,2024-03-31,2220000000,6,2330000000,2160000000,1820000000
2024-03-17,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-03-17,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-03-17,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-03-24,NCLH,Current Quarter,2024-03-31,2220000000,6,2330000000,2160000000,1820000000
2024-03-24,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-03-24,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-03-24,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-03-31,NCLH,Current Quarter,2024-03-31,2220000000,6,2330000000,2160000000,1820000000
2024-03-31,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-03-31,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-03-31,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-04-07,NCLH,Current Quarter,2024-03-31,2220000000,6,2330000000,2160000000,1820000000
2024-04-07,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-04-07,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-04-07,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-04-14,NCLH,Current Quarter,2024-03-31,2240000000,6,2330000000,2160000000,1820000000
2024-04-14,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-04-14,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-04-14,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-04-21,NCLH,Current Quarter,2024-03-31,2240000000,6,2330000000,2160000000,1820000000
2024-04-21,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-04-21,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-04-21,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-04-28,NCLH,Current Quarter,2024-03-31,2240000000,6,2330000000,2160000000,1820000000
2024-04-28,NCLH,Current Year,2024-12-31,9370000000,6,9680000000,9070000000,8550000000
2024-04-28,NCLH,Next Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-04-28,NCLH,Next Year,2025-12-31,9960000000,6,10360000000,9680000000,9370000000
2024-05-05,NCLH,Current Quarter,2024-06-30,2370000000,6,2470000000,2200000000,2210000000
2024-05-05,NCLH,Current Year,2024-12-31,9310000000,6,9420000000,9070000000,8550000000
2024-05-05,NCLH,Next Quarter,2024-09-30,2680000000,6,2750000000,2600000000,2540000000
2024-05-05,NCLH,Next Year,2025-12-31,9880000000,6,10030000000,9680000000,9310000000
2024-05-12,NCLH,Current Quarter,2024-06-30,2360000000,6,2420000000,2300000000,2210000000
2024-05-12,NCLH,Current Year,2024-12-31,9320000000,6,9420000000,9160000000,8550000000
2024-05-12,NCLH,Next Quarter,2024-09-30,2680000000,6,2730000000,2620000000,2540000000
2024-05-12,NCLH,Next Year,2025-12-31,9890000000,6,10030000000,9750000000,9320000000
2024-05-26,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-05-26,NCLH,Current Year,2024-12-31,9350000000,6,9420000000,9220000000,8550000000
2024-05-26,NCLH,Next Quarter,2024-09-30,2690000000,6,2730000000,2640000000,2540000000
2024-05-26,NCLH,Next Year,2025-12-31,9930000000,6,10050000000,9730000000,9350000000
2024-06-02,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-06-02,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-06-02,NCLH,Next Quarter,2024-09-30,2690000000,6,2730000000,2640000000,2540000000
2024-06-02,NCLH,Next Year,2025-12-31,9940000000,6,10070000000,9730000000,9350000000
2024-06-09,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-06-09,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-06-09,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-06-09,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-06-16,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-06-16,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-06-16,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-06-16,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-06-23,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-06-23,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-06-23,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-06-23,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-06-30,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-06-30,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-06-30,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-06-30,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-07-07,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-07-07,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-07-07,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-07-07,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-07-14,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-07-14,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-07-14,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-07-14,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-07-21,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-07-21,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9220000000,8550000000
2024-07-21,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-07-21,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-07-28,NCLH,Current Quarter,2024-06-30,2370000000,6,2420000000,2310000000,2210000000
2024-07-28,NCLH,Current Year,2024-12-31,9350000000,6,9410000000,9230000000,8550000000
2024-07-28,NCLH,Next Quarter,2024-09-30,2700000000,6,2750000000,2640000000,2540000000
2024-07-28,NCLH,Next Year,2025-12-31,9960000000,6,10070000000,9730000000,9350000000
2024-08-11,NCLH,Current Quarter,2024-09-30,2740000000,6,2800000000,2680000000,2540000000
2024-08-11,NCLH,Current Year,2024-12-31,9390000000,6,9480000000,9320000000,8550000000
2024-08-11,NCLH,Next Quarter,2024-12-31,2090000000,6,2140000000,2040000000,1990000000
2024-08-11,NCLH,Next Year,2025-12-31,9990000000,6,10100000000,9730000000,9390000000
2024-08-18,NCLH,Current Quarter,2024-09-30,2750000000,6,2800000000,2690000000,2540000000
2024-08-18,NCLH,Current Year,2024-12-31,9380000000,6,9480000000,9320000000,8550000000
2024-08-18,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-08-18,NCLH,Next Year,2025-12-31,10010000000,6,10100000000,9880000000,9380000000
2024-08-25,NCLH,Current Quarter,2024-09-30,2750000000,6,2800000000,2690000000,2540000000
2024-08-25,NCLH,Current Year,2024-12-31,9380000000,6,9480000000,9320000000,8550000000
2024-08-25,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-08-25,NCLH,Next Year,2025-12-31,10010000000,6,10100000000,9880000000,9380000000
2024-09-01,NCLH,Current Quarter,2024-09-30,2750000000,6,2800000000,2690000000,2540000000
2024-09-01,NCLH,Current Year,2024-12-31,9380000000,6,9480000000,9320000000,8550000000
2024-09-01,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-09-01,NCLH,Next Year,2025-12-31,10010000000,6,10100000000,9880000000,9380000000
2024-09-08,NCLH,Current Quarter,2024-09-30,2750000000,6,2800000000,2690000000,2540000000
2024-09-08,NCLH,Current Year,2024-12-31,9380000000,6,9480000000,9320000000,8550000000
2024-09-08,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-09-08,NCLH,Next Year,2025-12-31,10010000000,6,10100000000,9880000000,9380000000
2024-09-15,NCLH,Current Quarter,2024-09-30,2750000000,6,2800000000,2690000000,2540000000
2024-09-15,NCLH,Current Year,2024-12-31,9380000000,6,9480000000,9320000000,8550000000
2024-09-15,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-09-15,NCLH,Next Year,2025-12-31,10010000000,6,10100000000,9880000000,9380000000
2024-09-22,NCLH,Current Quarter,2024-09-30,2750000000,6,2800000000,2690000000,2540000000
2024-09-22,NCLH,Current Year,2024-12-31,9380000000,6,9480000000,9320000000,8550000000
2024-09-22,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-09-22,NCLH,Next Year,2025-12-31,10040000000,6,10100000000,9880000000,9380000000
2024-09-29,NCLH,Current Quarter,2024-09-30,2760000000,6,2800000000,2720000000,2540000000
2024-09-29,NCLH,Current Year,2024-12-31,9390000000,6,9480000000,9320000000,8550000000
2024-09-29,NCLH,Next Quarter,2024-12-31,2060000000,6,2140000000,2010000000,1990000000
2024-09-29,NCLH,Next Year,2025-12-31,10040000000,6,10100000000,9880000000,9390000000
2024-10-06,NCLH,Current Quarter,2024-09-30,2760000000,6,2800000000,2720000000,2540000000
2024-10-06,NCLH,Current Year,2024-12-31,9400000000,6,9480000000,9320000000,8550000000
2024-10-06,NCLH,Next Quarter,2024-12-31,2060000000,6,2140000000,2010000000,1990000000
2024-10-06,NCLH,Next Year,2025-12-31,10050000000,6,10100000000,9880000000,9400000000
2024-10-13,NCLH,Current Quarter,2024-09-30,2760000000,6,2800000000,2720000000,2540000000
2024-10-13,NCLH,Current Year,2024-12-31,9400000000,6,9480000000,9320000000,8550000000
2024-10-13,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-10-13,NCLH,Next Year,2025-12-31,10050000000,6,10100000000,9880000000,9400000000
2024-10-20,NCLH,Current Quarter,2024-09-30,2760000000,6,2800000000,2720000000,2540000000
2024-10-20,NCLH,Current Year,2024-12-31,9400000000,6,9480000000,9320000000,8550000000
2024-10-20,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-10-20,NCLH,Next Year,2025-12-31,10040000000,6,10100000000,9900000000,9400000000
2024-10-27,NCLH,Current Quarter,2024-09-30,2760000000,6,2780000000,2720000000,2540000000
2024-10-27,NCLH,Current Year,2024-12-31,9400000000,6,9480000000,9320000000,8550000000
2024-10-27,NCLH,Next Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-10-27,NCLH,Next Year,2025-12-31,10040000000,6,10100000000,9900000000,9400000000
2024-11-03,NCLH,Current Quarter,2024-12-31,2070000000,6,2140000000,2010000000,1990000000
2024-11-03,NCLH,Current Year,2024-12-31,9410000000,6,9540000000,9320000000,8550000000
2024-11-03,NCLH,Next Quarter,2025-03-31,2270000000,5,2310000000,2170000000,2190000000
2024-11-03,NCLH,Next Year,2025-12-31,10070000000,6,10260000000,9900000000,9410000000
2024-11-10,NCLH,Current Quarter,2024-12-31,2080000000,6,2160000000,2010000000,1990000000
2024-11-10,NCLH,Current Year,2024-12-31,9420000000,6,9540000000,9320000000,8550000000
2024-11-10,NCLH,Next Quarter,2025-03-31,2260000000,5,2310000000,2200000000,2190000000
2024-11-10,NCLH,Next Year,2025-12-31,10120000000,6,10260000000,9900000000,9420000000
2024-11-17,NCLH,Current Quarter,2024-12-31,2070000000,6,2100000000,2010000000,1990000000
2024-11-17,NCLH,Current Year,2024-12-31,9420000000,6,9470000000,9320000000,8550000000
2024-11-17,NCLH,Next Quarter,2025-03-31,2270000000,5,2310000000,2200000000,2190000000
2024-11-17,NCLH,Next Year,2025-12-31,10180000000,6,10460000000,10050000000,9420000000
2024-11-24,NCLH,Current Quarter,2024-12-31,2070000000,6,2100000000,2040000000,1990000000
2024-11-24,NCLH,Current Year,2024-12-31,9420000000,6,9470000000,9320000000,8550000000
2024-11-24,NCLH,Next Quarter,2025-03-31,2270000000,5,2310000000,2200000000,2190000000
2024-11-24,NCLH,Next Year,2025-12-31,10180000000,6,10460000000,10050000000,9420000000
2024-12-01,NCLH,Current Quarter,2024-12-31,2090000000,6,2110000000,2060000000,1990000000
2024-12-01,NCLH,Current Year,2024-12-31,9450000000,6,9480000000,9400000000,8550000000
2024-12-01,NCLH,Next Quarter,2025-03-31,2260000000,5,2300000000,2200000000,2190000000
2024-12-01,NCLH,Next Year,2025-12-31,10220000000,6,10460000000,10050000000,9450000000
2024-12-08,NCLH,Current Quarter,2024-12-31,2090000000,6,2110000000,2060000000,1990000000
2024-12-08,NCLH,Current Year,2024-12-31,9460000000,6,9480000000,9430000000,8550000000
2024-12-08,NCLH,Next Quarter,2025-03-31,2250000000,5,2280000000,2200000000,2190000000
2024-12-08,NCLH,Next Year,2025-12-31,10260000000,6,10460000000,10050000000,9460000000
2024-12-15,NCLH,Current Quarter,2024-12-31,2090000000,6,2110000000,2060000000,1990000000
2024-12-15,NCLH,Current Year,2024-12-31,9460000000,6,9480000000,9430000000,8550000000
2024-12-15,NCLH,Next Quarter,2025-03-31,2250000000,5,2280000000,2200000000,2190000000
2024-12-15,NCLH,Next Year,2025-12-31,10260000000,6,10460000000,10050000000,9460000000
2024-12-22,NCLH,Current Quarter,2024-12-31,2090000000,6,2110000000,2060000000,1990000000
2024-12-22,NCLH,Current Year,2024-12-31,9460000000,6,9480000000,9430000000,8550000000
2024-12-22,NCLH,Next Quarter,2025-03-31,2250000000,5,2280000000,2200000000,2190000000
2024-12-22,NCLH,Next Year,2025-12-31,10260000000,6,10460000000,10050000000,9460000000
2024-12-29,NCLH,Current Quarter,2024-12-31,2090000000,6,2100000000,2060000000,1990000000
2024-12-29,NCLH,Current Year,2024-12-31,9460000000,6,9470000000,9430000000,8550000000
2024-12-29,NCLH,Next Quarter,2025-03-31,2230000000,5,2280000000,2170000000,2190000000
2024-12-29,NCLH,Next Year,2025-12-31,10240000000,6,10460000000,10050000000,9460000000
2025-01-05,NCLH,Current Quarter,2024-12-31,2090000000,6,2100000000,2060000000,1990000000
2025-01-05,NCLH,Current Year,2024-12-31,9460000000,6,9470000000,9430000000,8550000000
2025-01-05,NCLH,Next Quarter,2025-03-31,2230000000,5,2280000000,2170000000,2190000000
2025-01-05,NCLH,Next Year,2025-12-31,10240000000,6,10460000000,10050000000,9460000000
2025-01-12,NCLH,Current Quarter,2024-12-31,2090000000,6,2100000000,2060000000,1990000000
2025-01-12,NCLH,Current Year,2024-12-31,9460000000,6,9470000000,9430000000,8550000000
2025-01-12,NCLH,Next Quarter,2025-03-31,2220000000,5,2280000000,2160000000,2190000000
2025-01-12,NCLH,Next Year,2025-12-31,10250000000,6,10460000000,10050000000,9460000000
2025-01-19,NCLH,Current Quarter,2024-12-31,2090000000,6,2100000000,2060000000,1990000000
2025-01-19,NCLH,Current Year,2024-12-31,9460000000,6,9470000000,9430000000,8550000000
2025-01-19,NCLH,Next Quarter,2025-03-31,2180000000,5,2260000000,2150000000,2190000000
2025-01-19,NCLH,Next Year,2025-12-31,10250000000,6,10460000000,10050000000,9460000000
2025-01-26,NCLH,Current Quarter,2024-12-31,2090000000,6,2100000000,2060000000,1990000000
2025-01-26,NCLH,Current Year,2024-12-31,9460000000,6,9470000000,9430000000,8550000000
2025-01-26,NCLH,Next Quarter,2025-03-31,2180000000,5,2260000000,2150000000,2190000000
2025-01-26,NCLH,Next Year,2025-12-31,10230000000,6,10460000000,10050000000,9460000000
2025-02-02,NCLH,Current Quarter,2024-12-31,2090000000,6,2100000000,2060000000,1990000000
2025-02-02,NCLH,Current Year,2024-12-31,9460000000,6,9470000000,9430000000,8550000000
2025-02-02,NCLH,Next Quarter,2025-03-31,2180000000,5,2260000000,2150000000,2190000000
2025-02-02,NCLH,Next Year,2025-12-31,10210000000,6,10320000000,10050000000,9460000000
