origin_date,last_reported_quarter,last_company_publication,target,quarter,year,horizon_quarters,guide_announcements_ahead,is_live,guide_event_date,actual_revenue_musd,actual_guide_mid_musd,cushion_pct,cushion_divisor,n_cushion,knowable_from,predictive_interval,model,lag,booking_quarter,gbv_musd,gbv_status,exposure_weight,seasonal_lambda_pct,revenue_contribution_musd,guide_contribution_musd,conditional_dollar_share,basis
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,0,2025Q4,19984.516129032258,forecast,0.0,12.04831592454808,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,1,2025Q3,22823.225806451614,forecast,0.6666666666666666,12.04831592454808,1833.209566222851,1789.8921395041393,0.6547231270358306,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,2,2025Q2,24072.25806451613,forecast,0.3333333333333333,12.04831592454808,966.7672339284687,943.9232178479541,0.34527687296416937,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,3,2025Q1,26002.58064516129,forecast,0.0,12.04831592454808,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,4,2024Q4,17600.0,reported,0.0,12.04831592454808,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,0,2026Q1,26211.7903930131,forecast,0.5126384593572665,10.643144770131745,1430.1376523757338,1397.8303871838089,0.5849403371694357,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,1,2025Q4,18829.694323144104,forecast,0.38500565819473176,10.643144770131745,771.5789156629393,754.1487021422961,0.31558334984815295,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,2,2025Q3,21504.366812227072,forecast,0.06206423641198646,10.643144770131745,142.04895578983164,138.84002462344037,0.05809941718284366,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,3,2025Q2,22681.222707423578,forecast,0.02014582301800766,10.643144770131745,48.63192345781645,47.53331281335501,0.019890934035166324,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,4,2025Q1,24500.0,reported,0.02014582301800766,10.643144770131745,52.531653169056455,51.34494638801085,0.02148596176440136,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,0,2026Q1,26211.7903930131,forecast,0.0,12.785561521762038,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,1,2025Q4,18829.694323144104,forecast,0.6666666666666666,12.785561521762038,1604.9881013635488,1568.7309088237266,0.6365280289330922,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,2,2025Q3,21504.366812227072,forecast,0.3333333333333333,12.785561521762038,916.48468288089,895.7810019135483,0.3634719710669077,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,3,2025Q2,22681.222707423578,forecast,0.0,12.785561521762038,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2026Q1,2026Q1,2026,4,3,False,2026-02-12,2678.0,2610.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,4,2025Q1,24500.0,reported,0.0,12.785561521762038,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,0,2026Q2,26049.528301886792,forecast,0.546912031687821,13.096256499572952,1865.797529664738,1825.8423812093295,0.5525554350812512,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,1,2026Q1,27158.018867924526,forecast,0.3302178213995931,13.096256499572952,1174.4803795237726,1149.3294522791273,0.34782204756094987,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,2,2025Q4,19509.43396226415,forecast,0.07214753558190187,13.096256499572952,184.33735118369876,180.38985628389312,0.05459145682508032,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,3,2025Q3,22280.66037735849,forecast,0.02536130566534201,13.096256499572952,74.00257633950187,72.41784708741694,0.021915843019555563,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,4,2025Q2,23500.0,reported,0.02536130566534201,13.096256499572952,78.05246857698704,76.38101284841984,0.02311521751316308,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,0,2026Q2,26049.528301886792,forecast,0.0,13.86796394740247,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,1,2026Q1,27158.018867924526,forecast,0.6666666666666666,13.86796394740247,2510.842843621689,2457.0743628674395,0.7357357357357358,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,2,2025Q4,19509.43396226415,forecast,0.3333333333333333,13.86796394740247,901.8537560763618,882.5409956421823,0.2642642642642643,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,3,2025Q3,22280.66037735849,forecast,0.0,13.86796394740247,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q2,2026Q2,2026,4,3,False,2026-05-07,3608.0,3570.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,4,2025Q2,23500.0,reported,0.0,13.86796394740247,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,0,2026Q4,23611.91489361702,forecast,0.3589564469509622,12.681513343028172,1074.8405684712002,1055.247336745545,0.33129211232821054,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,1,2026Q3,26505.531914893614,forecast,0.4729102395749613,12.681513343028172,1589.5944019733147,1560.6177403350523,0.48995181482950195,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,2,2026Q2,27200.0,reported,0.1681333134740765,12.681513343028172,579.9542814382988,569.3823148045227,0.17875607284228748,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,3,2026Q1,29200.0,reported,0.0,12.681513343028172,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,4,2025Q4,20400.0,reported,0.0,12.681513343028172,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,0,2026Q4,23611.91489361702,forecast,0.0,12.040366938470584,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,1,2026Q3,26505.531914893614,forecast,0.6666666666666666,12.040366938470584,2127.575534364413,2088.7920331816017,0.6608946608946609,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,2,2026Q2,27200.0,reported,0.3333333333333333,12.040366938470584,1091.6599357546663,1071.760104361739,0.33910533910533913,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,3,2026Q1,29200.0,reported,0.0,12.040366938470584,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2026Q4,2026Q4,2026,2,1,True,2026-11-05,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,4,2025Q4,20400.0,reported,0.0,12.040366938470584,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,0,2027Q1,33797.446808510635,forecast,0.3589564469509622,11.201040777019395,1358.8891444137973,1334.1180009744992,0.4371100828678744,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,1,2026Q4,23611.91489361702,forecast,0.4729102395749613,11.201040777019395,1250.7436453206376,1227.9438824618405,0.40232322165500417,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,2,2026Q3,26505.531914893614,forecast,0.1681333134740765,11.201040777019395,499.17022734112817,490.0708704488275,0.16056669547712138,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,3,2026Q2,27200.0,reported,0.0,11.201040777019395,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,4,2026Q1,29200.0,reported,0.0,11.201040777019395,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,0,2027Q1,33797.446808510635,forecast,0.0,12.72754636311118,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,1,2026Q4,23611.91489361702,forecast,0.6666666666666666,12.72754636311118,2003.4782768689734,1966.9569403215037,0.6405023547880692,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,2,2026Q3,26505.531914893614,forecast,0.3333333333333333,12.72754636311118,1124.5012877524384,1104.0027924843732,0.35949764521193095,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,3,2026Q2,27200.0,reported,0.0,12.72754636311118,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q1,2027Q1,2027,3,2,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,4,2026Q1,29200.0,reported,0.0,12.72754636311118,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,0,2027Q2,31482.553191489358,forecast,0.3589564469509622,13.290258847386088,1501.914268248032,1474.5359247494164,0.36158171702233866,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,1,2027Q1,33797.446808510635,forecast,0.4729102395749613,13.290258847386088,2124.203158863926,2085.4811325980327,0.5113960508426646,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,2,2026Q4,23611.91489361702,forecast,0.1681333134740765,13.290258847386088,527.6165631363465,517.9986589679839,0.12702223213499675,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,3,2026Q3,26505.531914893614,forecast,0.0,13.290258847386088,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,joint,4,2026Q2,27200.0,reported,0.0,13.290258847386088,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,0,2027Q2,31482.553191489358,forecast,0.0,13.823804574623985,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,1,2027Q1,33797.446808510635,forecast,0.6666666666666666,13.823804574623985,3114.728665347334,3057.950383718558,0.7411167512690355,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,2,2026Q4,23611.91489361702,forecast,0.3333333333333333,13.823804574623985,1088.0216570733837,1068.1881477373045,0.25888324873096447,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,3,2026Q3,26505.531914893614,forecast,0.0,13.823804574623985,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2026-09-15,2026Q2,2026-08-06,2027Q2,2027Q2,2027,4,3,True,,,,1.8567430632975808,1.0185674306329757,8,2026-08-06,not_calculated,fixed,4,2026Q2,27200.0,reported,0.0,13.823804574623985,0.0,0.0,0.0,model_exposure_not_observed_booking_share
