series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_EU27_2020,2018-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5058353.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-07,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,149105431.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-08,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,68165993.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-08,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,98017543.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-08,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,166183536.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-09,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,27648228.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-09,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,59189247.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-09,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,86837475.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-10,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,24836064.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-10,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,47185099.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-10,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,72021163.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-11,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17388194.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-11,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,24165747.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-11,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,41553941.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-12,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26223575.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-12,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,32515856.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-12,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,58739431.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17863176.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-01,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,25214112.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-01,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,43077288.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-02,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,21762035.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-02,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,28580262.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-02,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,50342297.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-03,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19674591.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-03,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,31192775.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2026-03,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,50867366.0,2026-07-02,verified_source_calendar_or_dated_release,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
