series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
ine_egatur,2018-01,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4524.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-10,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1898.22,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4888.55,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,3965.25,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,739.91,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1108.99,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,496.68,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,667.35,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,952.32,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-11,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,923.3,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5009.52,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4228.58,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,804.62,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1141.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,488.02,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,709.75,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1084.76,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2018-12,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,780.94,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4678.67,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,3894.55,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,741.36,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1095.35,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,434.8,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,588.91,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1034.13,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-01,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,784.11,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4658.61,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,3840.31,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,708.94,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1053.54,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,455.66,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,657.78,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,964.39,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-02,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,818.3,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6034.87,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5010.55,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,976.94,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1349.1,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,578.64,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,891.88,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1213.98,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-03,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1024.33,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-04,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7056.36,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-04,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5776.6,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2019-04,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1106.7,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
