scenario,foreign_usd_multiplier,assumed_nonusd_reported_share,assumed_rnpl_revenue_share,timing_scenario,quarter,booking_quarter,currency,fx_period,timing_hypothesis,w_reference,rnpl_share,p,rnpl_reference_exposure_weight,rnpl_reference_contribution_usd,rnpl_translated_contribution_usd,booking_fx_factor,timing_fx_factor,information_date,reference_basis,source_ref,evidence_status,rate_status
fx0.95_nonusd0.40_u0.00_equal_recognition_months,0.95,0.4,0,equal_recognition_months,2026Q3,2026Q2,USD,2026-07,recognition_month,0.396629687146,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,GBP,2026-07,recognition_month,0.0324679922052,0,0.333333333333,0,0,0,1.01800178218,1.01800178218,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,GBP,2026-08,recognition_month,0.0324679922052,0,0.333333333333,0,0,0,1.01800178218,1.01800178218,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,GBP,2026-09,recognition_month,0.0324679922052,0,0.333333333333,0,0,0,1.01800178218,1.01800178218,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,CAD,2026-07,recognition_month,0.023381133376,0,0.333333333333,0,0,0,1.00974189615,1.00974189615,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,CAD,2026-08,recognition_month,0.023381133376,0,0.333333333333,0,0,0,1.00974189615,1.00974189615,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,CAD,2026-09,recognition_month,0.023381133376,0,0.333333333333,0,0,0,1.00974189615,1.00974189615,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,AUD,2026-07,recognition_month,0.017156807932,0,0.333333333333,0,0,0,1.10085326094,1.10085326094,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,AUD,2026-08,recognition_month,0.017156807932,0,0.333333333333,0,0,0,1.10085326094,1.10085326094,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,AUD,2026-09,recognition_month,0.017156807932,0,0.333333333333,0,0,0,1.10085326094,1.10085326094,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,BRL,2026-07,recognition_month,0.0170751179061,0,0.333333333333,0,0,0,1.10611991456,1.10611991456,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,BRL,2026-08,recognition_month,0.0170751179061,0,0.333333333333,0,0,0,1.10611991456,1.10611991456,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,BRL,2026-09,recognition_month,0.0170751179061,0,0.333333333333,0,0,0,1.10611991456,1.10611991456,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,MXN,2026-07,recognition_month,0.0171289457794,0,0.333333333333,0,0,0,1.10264392231,1.10264392231,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,MXN,2026-08,recognition_month,0.0171289457794,0,0.333333333333,0,0,0,1.10264392231,1.10264392231,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q2,MXN,2026-09,recognition_month,0.0171289457794,0,0.333333333333,0,0,0,1.10264392231,1.10264392231,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,USD,2026-07,recognition_month,0.212896817365,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,USD,2026-08,recognition_month,0.212896817365,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,USD,2026-09,recognition_month,0.212896817365,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,EUR,2026-07,recognition_month,0.0783638756594,0,0.333333333333,0,0,0,1.03496092798,1.03496092798,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,EUR,2026-08,recognition_month,0.0783638756594,0,0.333333333333,0,0,0,1.03496092798,1.03496092798,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,EUR,2026-09,recognition_month,0.0783638756594,0,0.333333333333,0,0,0,1.03496092798,1.03496092798,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,GBP,2026-07,recognition_month,0.0173645322512,0,0.333333333333,0,0,0,1.02170338886,1.02170338886,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,GBP,2026-08,recognition_month,0.0173645322512,0,0.333333333333,0,0,0,1.02170338886,1.02170338886,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,GBP,2026-09,recognition_month,0.0173645322512,0,0.333333333333,0,0,0,1.02170338886,1.02170338886,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,CAD,2026-07,recognition_month,0.0124413415959,0,0.333333333333,0,0,0,1.01857420338,1.01857420338,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,CAD,2026-08,recognition_month,0.0124413415959,0,0.333333333333,0,0,0,1.01857420338,1.01857420338,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,CAD,2026-09,recognition_month,0.0124413415959,0,0.333333333333,0,0,0,1.01857420338,1.01857420338,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,AUD,2026-07,recognition_month,0.00939995384867,0,0.333333333333,0,0,0,1.07850994242,1.07850994242,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,AUD,2026-08,recognition_month,0.00939995384867,0,0.333333333333,0,0,0,1.07850994242,1.07850994242,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,AUD,2026-09,recognition_month,0.00939995384867,0,0.333333333333,0,0,0,1.07850994242,1.07850994242,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,BRL,2026-07,recognition_month,0.00954057297167,0,0.333333333333,0,0,0,1.06261371452,1.06261371452,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,BRL,2026-08,recognition_month,0.00954057297167,0,0.333333333333,0,0,0,1.06261371452,1.06261371452,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,BRL,2026-09,recognition_month,0.00954057297167,0,0.333333333333,0,0,0,1.06261371452,1.06261371452,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,MXN,2026-07,recognition_month,0.00928565306815,0,0.333333333333,0,0,0,1.09178574836,1.09178574836,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,MXN,2026-08,recognition_month,0.00928565306815,0,0.333333333333,0,0,0,1.09178574836,1.09178574836,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.00_nonusd0.40_u0.00_equal_recognition_months,1,0.4,0,equal_recognition_months,2026Q3,2026Q1,MXN,2026-09,recognition_month,0.00928565306815,0,0.333333333333,0,0,0,1.09178574836,1.09178574836,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.05_nonusd0.40_u0.00_equal_recognition_months,1.05,0.4,0,equal_recognition_months,2026Q3,2026Q2,USD,2026-07,recognition_month,0.396629687146,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.05_nonusd0.40_u0.00_equal_recognition_months,1.05,0.4,0,equal_recognition_months,2026Q3,2026Q2,USD,2026-08,recognition_month,0.396629687146,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.05_nonusd0.40_u0.00_equal_recognition_months,1.05,0.4,0,equal_recognition_months,2026Q3,2026Q2,USD,2026-09,recognition_month,0.396629687146,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
