id,metric,scenario,period,value,units,as_of,status,evidence_status,source,definition,url,register_id
R:review_with_k:2026Q3:revenue_musd,revenue_musd,review_with_k,2026Q3,4808.36292949392,USD millions,2026-08-06,calculated,conditional benchmark review; conversion and FX/RNPL pending,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\revenue\forecast.csv,Kernel/guide calculation; pending L3 adjustment is not zero,,
CF:k0_conditional:2026:sbc_adj_fcf,sbc_adj_fcf,k0_conditional,FY2026,3403.9288815659575,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:adj_ebitda,adj_ebitda,k0_conditional,FY2027,5888.213340188846,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:interest_income,interest_income,k0_conditional,FY2027,620.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:interest_expense,interest_expense,k0_conditional,FY2027,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:cash_taxes,cash_taxes,k0_conditional,FY2027,545.968552523396,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:d_unearned,d_unearned,k0_conditional,FY2027,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:wc_resid,wc_resid,k0_conditional,FY2027,-176.63688463992222,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:capex,capex,k0_conditional,FY2027,48.173695810887885,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:fcf,fcf,k0_conditional,FY2027,5612.43420721464,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:sbc,sbc,k0_conditional,FY2027,1965.1829999999998,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2027:sbc_adj_fcf,sbc_adj_fcf,k0_conditional,FY2027,3647.25120721464,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:adj_ebitda,adj_ebitda,k0_conditional,FY2028,6912.839345754377,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:interest_income,interest_income,k0_conditional,FY2028,590.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:interest_expense,interest_expense,k0_conditional,FY2028,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:cash_taxes,cash_taxes,k0_conditional,FY2028,727.6672995530923,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:d_unearned,d_unearned,k0_conditional,FY2028,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:wc_resid,wc_resid,k0_conditional,FY2028,-200.10850737710038,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:capex,capex,k0_conditional,FY2028,54.57504746648193,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:fcf,fcf,k0_conditional,FY2028,6395.4884913577025,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:sbc,sbc,k0_conditional,FY2028,2122.3976399999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:k0_conditional:2028:sbc_adj_fcf,sbc_adj_fcf,k0_conditional,FY2028,4273.090851357703,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:adj_ebitda,adj_ebitda,nights_case_a,FY2026,5204.244651139828,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:interest_income,interest_income,nights_case_a,FY2026,660.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:interest_expense,interest_expense,nights_case_a,FY2026,120.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:cash_taxes,cash_taxes,nights_case_a,FY2026,371.1163711782883,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:d_unearned,d_unearned,nights_case_a,FY2026,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:wc_resid,wc_resid,nights_case_a,FY2026,-157.0107724215835,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:capex,capex,nights_case_a,FY2026,42.82111975134096,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:fcf,fcf,nights_case_a,FY2026,5173.296387788616,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:sbc,sbc,nights_case_a,FY2026,1786.5299999999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2026:sbc_adj_fcf,sbc_adj_fcf,nights_case_a,FY2026,3386.766387788616,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:adj_ebitda,adj_ebitda,nights_case_a,FY2027,5814.850931069988,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:interest_income,interest_income,nights_case_a,FY2027,620.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:interest_expense,interest_expense,nights_case_a,FY2027,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:cash_taxes,cash_taxes,nights_case_a,FY2027,542.8291871301205,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:d_unearned,d_unearned,nights_case_a,FY2027,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:wc_resid,wc_resid,nights_case_a,FY2027,-175.62120760092134,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:capex,capex,nights_case_a,FY2027,47.89669298206946,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:fcf,fcf,nights_case_a,FY2027,5543.503843356876,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:sbc,sbc,nights_case_a,FY2027,1965.1829999999998,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2027:sbc_adj_fcf,sbc_adj_fcf,nights_case_a,FY2027,3578.320843356876,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:adj_ebitda,adj_ebitda,nights_case_a,FY2028,6849.067507212511,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:interest_income,interest_income,nights_case_a,FY2028,590.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:interest_expense,interest_expense,nights_case_a,FY2028,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:cash_taxes,cash_taxes,nights_case_a,FY2028,723.4831509835878,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:d_unearned,d_unearned,nights_case_a,FY2028,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:wc_resid,wc_resid,nights_case_a,FY2028,-198.95786652048665,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:capex,capex,nights_case_a,FY2028,54.26123632376909,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:fcf,fcf,nights_case_a,FY2028,6337.365253384668,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:sbc,sbc,nights_case_a,FY2028,2122.3976399999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:nights_case_a:2028:sbc_adj_fcf,sbc_adj_fcf,nights_case_a,FY2028,4214.967613384668,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:adj_ebitda,adj_ebitda,adr_mean_reversion,FY2026,5186.344283421512,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:interest_income,interest_income,adr_mean_reversion,FY2026,660.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:interest_expense,interest_expense,adr_mean_reversion,FY2026,120.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:cash_taxes,cash_taxes,adr_mean_reversion,FY2026,369.8299564174605,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:d_unearned,d_unearned,adr_mean_reversion,FY2026,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:wc_resid,wc_resid,adr_mean_reversion,FY2026,-156.46652002277176,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:capex,capex,adr_mean_reversion,FY2026,42.67268727893775,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:fcf,fcf,adr_mean_reversion,FY2026,5157.375119702342,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:sbc,sbc,adr_mean_reversion,FY2026,1786.5299999999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2026:sbc_adj_fcf,sbc_adj_fcf,adr_mean_reversion,FY2026,3370.8451197023423,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:adj_ebitda,adj_ebitda,adr_mean_reversion,FY2027,5708.74114092038,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:interest_income,interest_income,adr_mean_reversion,FY2027,620.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:interest_expense,interest_expense,adr_mean_reversion,FY2027,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:cash_taxes,cash_taxes,adr_mean_reversion,FY2027,538.0300389917606,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:d_unearned,d_unearned,adr_mean_reversion,FY2027,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:wc_resid,wc_resid,adr_mean_reversion,FY2027,-174.0685420267461,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:capex,capex,adr_mean_reversion,FY2027,47.47323873456712,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:fcf,fcf,adr_mean_reversion,FY2027,5444.169321167305,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:sbc,sbc,adr_mean_reversion,FY2027,1965.1829999999998,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2027:sbc_adj_fcf,sbc_adj_fcf,adr_mean_reversion,FY2027,3478.9863211673046,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:adj_ebitda,adj_ebitda,adr_mean_reversion,FY2028,6728.0030783777365,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:interest_income,interest_income,adr_mean_reversion,FY2028,590.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:interest_expense,interest_expense,adr_mean_reversion,FY2028,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:cash_taxes,cash_taxes,adr_mean_reversion,FY2028,717.0868427166461,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:d_unearned,d_unearned,adr_mean_reversion,FY2028,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:wc_resid,wc_resid,adr_mean_reversion,FY2028,-197.19888174707765,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:capex,capex,adr_mean_reversion,FY2028,53.78151320374845,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:fcf,fcf,adr_mean_reversion,FY2028,6224.9358407102645,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:sbc,sbc,adr_mean_reversion,FY2028,2122.3976399999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:adr_mean_reversion:2028:sbc_adj_fcf,sbc_adj_fcf,adr_mean_reversion,FY2028,4102.538200710265,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:adj_ebitda,adj_ebitda,review_with_k_fx_down_sensitivity,FY2026,5129.2226768027285,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
