quarter,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,vintage_date,horizon_q,spec_id,prior_basis,rev_leg,scenario,n_train,knowable_from,flags
2025Q4,2742.7074607169916,121.71570141871192,20210.06120613134,484.8267061926047,277.4207542713362,347.1068247433503,600.6650409021578,249.73526996197748,17.261468453036986,1959.7545960714265,800.2143330986021,29.17607307960624,1942.4931276183895,2025-11-06,0,a_unit_rw,PIT,guide_cushion,backtest,23,2025-11-06,
2026Q1,2492.9903536977495,155.68534201954395,27912.935323383084,570.0246548116806,292.9049063941909,383.40557765768756,622.2458208148101,259.6804798277199,15.689852075157054,2128.261439506089,380.4187662668174,15.25953623135998,2112.571587430932,2025-11-06,1,a_unit_rw,PIT,naive,backtest,23,2025-11-06,
2026Q2,3397.1382636655953,146.22019543973943,26773.631840796024,612.832830469475,320.9489931766135,375.4652254576763,766.1176868991594,269.6256896934624,21.380185750302044,2344.9904256963864,1073.5280237195109,31.600951754055128,2323.610239946084,2025-11-06,2,a_unit_rw,PIT,naive,backtest,23,2025-11-06,
2025Q4,2742.7074607169916,121.71570141871192,20210.06120613134,484.1216515657272,280.84473576356805,344.36428014738703,619.3982412953121,239.03232545547058,17.261468453036986,1967.761234227465,792.2076949425636,28.884148466036795,1950.499765774428,2025-11-06,0,a_unit_rw,full_sample,guide_cushion,backtest,23,2025-11-06,
2026Q1,2492.9903536977495,155.68534201954395,27912.935323383084,569.1957018782391,296.5199963362242,380.3762310124733,641.6520703238862,248.5513118674141,15.689852075157054,2136.295311418237,372.3848943546696,14.937277787791135,2120.60545934308,2025-11-06,1,a_unit_rw,full_sample,naive,backtest,23,2025-11-06,
2026Q2,3397.1382636655953,146.22019543973943,26773.631840796024,611.9416241536801,324.9102087513947,372.4986167607357,790.0109305143801,258.07029827935764,21.380185750302044,2357.431678459548,1061.0867709563493,31.23472430619914,2336.0514927092463,2025-11-06,2,a_unit_rw,full_sample,naive,backtest,23,2025-11-06,
2026Q1,2661.139952591579,164.32331521236134,29693.569759071215,605.8857486247238,313.7380040684382,381.1024770350281,627.8075381595006,261.2907917941686,20.0526013991814,2189.8245596818592,491.3679943089012,18.464567931888638,2169.7719582826776,2026-02-12,0,a_unit_rw,PIT,guide_cushion,backtest,24,2026-02-12,
2026Q2,3468.0193548387097,147.59783783783786,27238.63636363636,622.9601877535476,328.7741569626073,373.2098221851902,772.9653504507146,271.2976731820304,26.13271417743433,2369.20719053409,1124.944878482054,32.43767590029419,2343.0744763566554,2026-02-12,1,a_unit_rw,PIT,naive,backtest,24,2026-02-12,
2026Q3,4587.060483870968,146.7192792792793,26543.181818181816,628.6859247733413,364.949954168849,375.464866428001,707.6443349196683,285.7520574089419,34.56507253119948,2362.4971376988015,2259.1284187033657,49.25002464316566,2327.932065167602,2026-02-12,2,a_unit_rw,PIT,naive,backtest,24,2026-02-12,
2026Q1,2661.139952591579,164.32331521236134,29693.569759071215,605.5060882875472,312.9719740642565,380.3762310124733,641.6520703238862,248.5513118674141,20.0526013991814,2189.057675555577,492.1348784351833,18.493385812193477,2169.0050741563955,2026-02-12,0,a_unit_rw,full_sample,guide_cushion,backtest,24,2026-02-12,
2026Q2,3468.0193548387097,147.59783783783786,27238.63636363636,622.5698282254239,327.9714143379746,372.4986167607357,790.0109305143801,258.07029827935764,26.13271417743433,2371.1210881178718,1123.0309808982722,32.38248885005147,2344.9883739404377,2026-02-12,1,a_unit_rw,full_sample,naive,backtest,24,2026-02-12,
2026Q3,4587.060483870968,146.7192792792793,26543.181818181816,628.2919773819076,364.05888387678095,374.74936368980354,723.2494434286579,271.81994531883157,34.56507253119948,2362.1696136959818,2259.4559427061854,49.25716481504636,2327.6045411647824,2026-02-12,2,a_unit_rw,full_sample,naive,backtest,24,2026-02-12,
2026Q2,3639.950050096528,146.32983768264185,27936.812673760764,636.2319466072748,326.45643087247294,372.1995092593283,786.4667297502807,264.7670237748467,24.211227305331647,2386.1216402642035,1278.039637137656,35.11146085929843,2361.910412958872,2026-05-07,0,a_unit_rw,PIT,guide_cushion,backtest,25,2026-05-07,
2026Q3,4826.764964788732,145.8303284416492,27293.061224489793,643.7195375294618,363.3027142149588,374.4484488923152,720.0047525882852,278.87346356612954,32.10535916799518,2380.3489167911507,2478.5214071655764,51.349535874367184,2348.2435576231555,2026-05-07,1,a_unit_rw,PIT,naive,backtest,25,2026-05-07,
2026Q4,3274.4207746478874,133.05925925925925,24313.4693877551,571.0226134368814,320.9350507496574,376.6973885253021,779.0820656211702,281.04368507248074,21.779899333013585,2328.780803405492,967.4198705754089,29.54476339954934,2307.0009040724785,2026-05-07,2,a_unit_rw,PIT,naive,backtest,25,2026-05-07,
2026Q2,3639.950050096528,146.32983768264185,27936.812673760764,638.5274371035794,325.15384051458767,372.4986167607357,790.0109305143801,258.07029827935764,24.211227305331647,2384.2611231726405,1279.900154229219,35.162574667618784,2360.049895867309,2026-05-07,0,a_unit_rw,full_sample,guide_cushion,backtest,25,2026-05-07,
2026Q3,4826.764964788732,145.8303284416492,27293.061224489793,646.0420428493597,361.8531038909556,374.74936368980354,723.2494434286579,271.81994531883157,32.10535916799518,2377.7138991776083,2481.156424779119,51.40412766892865,2345.608540009613,2026-05-07,1,a_unit_rw,full_sample,naive,backtest,25,2026-05-07,
2026Q4,3274.4207746478874,133.05925925925925,24313.4693877551,573.0828321814904,319.65449119230186,377.0001106188714,782.5929875048554,273.9352756325968,21.779899333013585,2326.2656971301158,969.9349768507851,29.621574122680872,2304.4857977971024,2026-05-07,2,a_unit_rw,full_sample,naive,backtest,25,2026-05-07,
2026Q3,4814.690225759178,148.72953071340675,26741.477029726408,632.9857360812274,369.0469801720678,374.74936368980354,723.2494434286579,271.81994531883157,32.58709825169793,2371.8514686905883,2475.425855320288,51.414021240171564,2339.26437043889,2026-08-06,0,a_unit_rw,PIT,guide_cushion,backtest,26,2026-08-06,
2026Q4,3237.410852713178,134.50721726190477,23611.914893617013,556.5467784403164,323.1329885263479,377.0001106188714,782.5929875048554,273.9352756325968,21.91165383269131,2313.208140722988,946.1143658228813,29.224414473991487,2291.296486890297,2026-08-06,1,a_unit_rw,PIT,naive,backtest,26,2026-08-06,
2027Q1,3120.8733850129197,172.35461309523808,33797.446808510635,663.9705919380367,321.0000975129727,422.0150492002292,860.4813891048647,239.03232545547058,21.122897395229423,2506.499453211574,635.4968291965753,20.36278793777289,2485.3765558163445,2026-08-06,2,a_unit_rw,PIT,naive,backtest,26,2026-08-06,
2026Q3,4814.690225759178,148.72953071340675,26741.477029726408,632.9857360812274,369.0469801720678,374.74936368980354,723.2494434286579,271.81994531883157,32.58709825169793,2371.8514686905883,2475.425855320288,51.414021240171564,2339.26437043889,2026-08-06,0,a_unit_rw,full_sample,guide_cushion,backtest,26,2026-08-06,
2026Q4,3237.410852713178,134.50721726190477,23611.914893617013,556.5467784403164,323.1329885263479,377.0001106188714,782.5929875048554,273.9352756325968,21.91165383269131,2313.208140722988,946.1143658228813,29.224414473991487,2291.296486890297,2026-08-06,1,a_unit_rw,full_sample,naive,backtest,26,2026-08-06,
2027Q1,3120.8733850129197,172.35461309523808,33797.446808510635,663.9705919380367,321.0000975129727,422.0150492002292,860.4813891048647,239.03232545547058,21.122897395229423,2506.499453211574,635.4968291965753,20.36278793777289,2485.3765558163445,2026-08-06,2,a_unit_rw,full_sample,naive,backtest,26,2026-08-06,
2026Q3,4804.0355,146.813,26028.0,616.0973352521937,364.2914358709654,374.74936368980354,723.2494434286579,271.81994531883157,32.51498424666773,2350.207523560452,2486.3429606862155,51.75529949115105,2317.6925393137844,2026-08-06,0,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2026Q4,3178.1078,131.7983,22987.300000000003,541.824236521348,316.62522969876414,377.0001106188714,782.5929875048554,273.9352756325968,21.510275070034734,2291.977839976436,907.640235093599,28.559139343655964,2270.467564906401,2026-08-06,1,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2027Q1,3053.1293,169.0178,32599.600000000002,640.4381914284924,314.7854838759003,422.0150492002292,860.4813891048647,239.03232545547058,20.66438749100411,2476.752439064957,597.0412484260473,19.55505940826179,2456.0880515739527,2026-08-06,2,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2027Q2,4028.9807,157.1001,29647.9,681.2404283243692,330.70032309227895,420.8896757356953,998.9496586159923,240.0899906123532,27.269208146073925,2671.870076380689,1384.3798317653848,34.36054761357841,2644.6008682346155,2026-08-06,3,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2027Q3,5280.7325,155.958,28390.8,663.5258283582431,374.0148896440575,421.7329897474854,894.1705255040399,287.49448510946536,35.74139575953723,2640.938718363291,2675.535177396246,50.66598577747019,2605.197322603754,2026-08-06,4,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2027Q4,3465.7641,139.7655,24834.2,577.9527154543588,324.5132831330099,424.2659206168397,967.5383634941148,289.7317962776324,23.457209072282367,2584.0020789759556,905.2192300963267,26.118893380433096,2560.5448699036733,2026-08-06,5,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2028Q1,3309.9486,179.2349,35318.0,685.0664884979267,322.62767378429055,474.924538003925,1063.8336508560883,252.81616200287615,22.402608512422507,2799.2685131451067,533.082695367316,16.105467479685817,2776.8659046326843,2026-08-06,6,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2028Q2,4361.7464,166.5968,32085.299999999996,727.9210035112524,338.9390433732704,473.6580725692479,1235.0252728329303,253.9348175869597,29.52145451130819,3029.4782098736605,1361.7896446376476,31.22120177912333,2999.9567553623524,2026-08-06,7,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2028Q3,5717.0633,165.3857,30699.8,708.4144626156511,383.33279607953665,474.6071157803862,1105.484333164286,304.07289969618876,38.69459814289512,2975.9116073360487,2779.8462908068464,48.62367521463067,2937.2170091931534,2026-08-06,8,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2028Q4,3748.6827,148.2143,26837.6,616.6766153571285,332.5978131666318,477.4576089682564,1196.1907399880222,306.43922576386336,25.37207706651124,2929.362003243902,844.692773822609,22.533056047197835,2903.9899261773908,2026-08-06,9,a_unit_rw,PIT,ws06_base,base,26,2026-08-06,
2026Q3,4804.0355,146.813,26028.0,616.0973352521937,364.2914358709654,374.74936368980354,723.2494434286579,271.81994531883157,32.51498424666773,2350.207523560452,2486.3429606862155,51.75529949115105,2317.6925393137844,2026-08-06,0,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2026Q4,3178.1078,131.7983,22987.300000000003,541.824236521348,316.62522969876414,377.0001106188714,782.5929875048554,273.9352756325968,21.510275070034734,2291.977839976436,907.640235093599,28.559139343655964,2270.467564906401,2026-08-06,1,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2027Q1,3053.1293,169.0178,32599.600000000002,640.4381914284924,314.7854838759003,422.0150492002292,860.4813891048647,239.03232545547058,20.66438749100411,2476.752439064957,597.0412484260473,19.55505940826179,2456.0880515739527,2026-08-06,2,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2027Q2,4028.9807,157.1001,29647.9,681.2404283243692,330.70032309227895,420.8896757356953,998.9496586159923,240.0899906123532,27.269208146073925,2671.870076380689,1384.3798317653848,34.36054761357841,2644.6008682346155,2026-08-06,3,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2027Q3,5280.7325,155.958,28390.8,663.5258283582431,374.0148896440575,421.7329897474854,894.1705255040399,287.49448510946536,35.74139575953723,2640.938718363291,2675.535177396246,50.66598577747019,2605.197322603754,2026-08-06,4,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2027Q4,3465.7641,139.7655,24834.2,577.9527154543588,324.5132831330099,424.2659206168397,967.5383634941148,289.7317962776324,23.457209072282367,2584.0020789759556,905.2192300963267,26.118893380433096,2560.5448699036733,2026-08-06,5,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2028Q1,3309.9486,179.2349,35318.0,685.0664884979267,322.62767378429055,474.924538003925,1063.8336508560883,252.81616200287615,22.402608512422507,2799.2685131451067,533.082695367316,16.105467479685817,2776.8659046326843,2026-08-06,6,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2028Q2,4361.7464,166.5968,32085.299999999996,727.9210035112524,338.9390433732704,473.6580725692479,1235.0252728329303,253.9348175869597,29.52145451130819,3029.4782098736605,1361.7896446376476,31.22120177912333,2999.9567553623524,2026-08-06,7,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2028Q3,5717.0633,165.3857,30699.8,708.4144626156511,383.33279607953665,474.6071157803862,1105.484333164286,304.07289969618876,38.69459814289512,2975.9116073360487,2779.8462908068464,48.62367521463067,2937.2170091931534,2026-08-06,8,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2028Q4,3748.6827,148.2143,26837.6,616.6766153571285,332.5978131666318,477.4576089682564,1196.1907399880222,306.43922576386336,25.37207706651124,2929.362003243902,844.692773822609,22.533056047197835,2903.9899261773908,2026-08-06,9,a_unit_rw,full_sample,ws06_base,base,26,2026-08-06,
2026Q3,4755.0,144.956,25350.899999999998,600.0699990873227,359.683606888434,374.74936368980354,723.2494434286579,271.81994531883157,32.183098999352744,2329.5723584130496,2457.610740586303,51.68476846658892,2297.389259413697,2026-08-06,0,a_unit_rw,PIT,ws06_bear,bear,26,2026-08-06,
2026Q4,3123.807,131.652,22642.3,533.6923827760249,316.27376635587626,377.0001106188714,782.5929875048554,273.9352756325968,21.142752878206327,2283.4945228882248,861.4552299899814,27.577095191539726,2262.3517700100183,2026-08-06,1,a_unit_rw,PIT,ws06_bear,bear,26,2026-08-06,
2027Q1,2995.1629,163.5523,30306.899999999998,595.3967601996397,304.6063189469773,422.0150492002292,860.4813891048647,239.03232545547058,20.272055547820916,2421.5318429071813,593.9031126406395,19.82874162339015,2401.2597873593604,2026-08-06,2,a_unit_rw,PIT,ws06_bear,bear,26,2026-08-06,
2027Q2,3803.7239,152.7876,27799.399999999998,638.7661575747511,321.62238397361864,420.8896757356953,998.9496586159923,240.0899906123532,25.744610481578153,2620.3178665124105,1209.1506439691675,31.78860179544492,2594.5732560308325,2026-08-06,3,a_unit_rw,PIT,ws06_bear,bear,26,2026-08-06,
2027Q3,4936.538,149.8918,26162.199999999997,611.4408691080922,359.467068284725,421.7329897474854,894.1705255040399,287.49448510946536,33.411796249856316,2574.305937753808,2395.643858496048,48.52882442100209,2540.8941415039517,2026-08-06,4,a_unit_rw,PIT,ws06_bear,bear,26,2026-08-06,
2027Q4,3212.9091,136.0321,23564.699999999997,548.4083382539936,315.84492154700496,424.2659206168397,967.5383634941148,289.7317962776324,21.745819482906693,2545.7893401895853,688.8655792933212,21.44055613939782,2524.0435207066785,2026-08-06,5,a_unit_rw,PIT,ws06_bear,bear,26,2026-08-06,
2026Q3,4755.0,144.956,25350.899999999998,600.0699990873227,359.683606888434,374.74936368980354,723.2494434286579,271.81994531883157,32.183098999352744,2329.5723584130496,2457.610740586303,51.68476846658892,2297.389259413697,2026-08-06,0,a_unit_rw,full_sample,ws06_bear,bear,26,2026-08-06,
2026Q4,3123.807,131.652,22642.3,533.6923827760249,316.27376635587626,377.0001106188714,782.5929875048554,273.9352756325968,21.142752878206327,2283.4945228882248,861.4552299899814,27.577095191539726,2262.3517700100183,2026-08-06,1,a_unit_rw,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q1,2995.1629,163.5523,30306.899999999998,595.3967601996397,304.6063189469773,422.0150492002292,860.4813891048647,239.03232545547058,20.272055547820916,2421.5318429071813,593.9031126406395,19.82874162339015,2401.2597873593604,2026-08-06,2,a_unit_rw,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q2,3803.7239,152.7876,27799.399999999998,638.7661575747511,321.62238397361864,420.8896757356953,998.9496586159923,240.0899906123532,25.744610481578153,2620.3178665124105,1209.1506439691675,31.78860179544492,2594.5732560308325,2026-08-06,3,a_unit_rw,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q3,4936.538,149.8918,26162.199999999997,611.4408691080922,359.467068284725,421.7329897474854,894.1705255040399,287.49448510946536,33.411796249856316,2574.305937753808,2395.643858496048,48.52882442100209,2540.8941415039517,2026-08-06,4,a_unit_rw,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q4,3212.9091,136.0321,23564.699999999997,548.4083382539936,315.84492154700496,424.2659206168397,967.5383634941148,289.7317962776324,21.745819482906693,2545.7893401895853,688.8655792933212,21.44055613939782,2524.0435207066785,2026-08-06,5,a_unit_rw,full_sample,ws06_bear,bear,26,2026-08-06,
2026Q3,4878.0,148.296,26649.3,630.8038541699817,367.97124760014907,374.74936368980354,723.2494434286579,271.81994531883157,33.01559556652843,2368.5938542074236,2542.421741359105,52.120166899530645,2335.578258640895,2026-08-06,0,a_unit_rw,PIT,ws06_bull,bull,26,2026-08-06,
