ORACLE_NOT_A_FORECAST,method,object,target,quarter,vintage_date,horizon_q,point,window,prior_basis,spec_id,n_params,n_train,knowable_from,actual,target_print_date,notes,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2023Q3,2023-05-09,1,320.38452757782665,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,299.0,2023-11-01,rev_leg=actual;scenario=backtest;,281.43254280354046,290.0359444269512,304.41185131681306,320.38452757782665,336.35720383884023,350.7331107287021,359.33651235211283,23.681125260050486,4.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2023Q3,2023-05-09,1,250.2230411591579,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,244.0,2023-11-01,rev_leg=actual;scenario=backtest;,230.01507222069924,234.47844613549236,241.93654824699965,250.2230411591579,258.5095340713161,265.96763618282347,270.43101009761654,12.285572775196767,4.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2023Q3,2023-05-09,1,436.7176408782234,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,370.0,2023-11-01,rev_leg=actual;scenario=backtest;,337.08588536689325,359.09174750912973,395.8625782846102,436.7176408782234,477.5727034718366,514.343534247317,536.3493963895535,60.571806438476195,4.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q3,2023-05-09,1,211.08753772528863,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,202.0,2023-11-01,rev_leg=actual;scenario=backtest;,193.30744069082286,197.2345657545938,203.79661954829226,211.08753772528863,218.37845590228503,224.94050969598348,228.8676347597544,10.80953146415764,4.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,50.709483828718646,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,53.98881365911098,2023-11-01,rev_leg=actual;scenario=backtest;,47.625933759346154,48.307003538625295,49.44504127776483,50.709483828718646,51.97392637967246,53.111964118812,53.79303389809114,1.874665331217016,4.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2023Q3,2023-05-09,1,1722.6011656615722,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,1834.0,2023-11-01,rev_leg=actual;scenario=backtest;,1496.7854745779432,1546.6618311877098,1630.0030362148564,1722.6011656615722,1815.199295108288,1898.5405001354345,1948.416856745201,137.2861921471698,4.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2023Q3,2023-05-09,1,1674.3988343384278,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,1563.0,2023-11-01,rev_leg=actual;scenario=backtest;,1559.722841280576,1585.0515538110722,1627.3747218923663,1674.3988343384278,1721.422946784489,1763.7461148657835,1789.0748273962797,69.7180534357877,4.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2023Q4,2023-05-09,2,405.4597576985923,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,384.0,2024-02-13,rev_leg=actual;scenario=backtest;,354.65008001653473,365.8725136354593,384.6247081563235,405.4597576985923,426.294807240861,445.0470017617253,456.26943538064984,30.890090674041843,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2023Q4,2023-05-09,2,286.1379737994193,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,254.0,2024-02-13,rev_leg=actual;scenario=backtest;,257.4164239234352,263.7602092340373,274.3603963398364,286.1379737994193,297.91555125900214,308.5157383648012,314.8595236754033,17.461462470199123,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2023Q4,2023-05-09,2,270.5677824907842,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,253.0,2024-02-13,rev_leg=actual;scenario=backtest;,254.15953878243934,257.7836598991348,263.8394073827148,270.5677824907842,277.29615759885365,283.3519050824336,286.97602619912914,9.975503862161574,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2023Q4,2023-05-09,2,453.90664878076564,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,391.0,2024-02-13,rev_leg=actual;scenario=backtest;,378.19035184038984,394.9139595279114,422.8583747141315,453.90664878076564,484.9549228473997,512.8993380336199,529.6229457211414,46.03224001196165,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q4,2023-05-09,2,230.4436395944574,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,211.0,2024-02-13,rev_leg=actual;scenario=backtest;,208.98879966572358,213.72757243282368,221.64585395145835,230.4436395944574,239.24142523745647,247.15970675609117,251.89847952319127,13.043616512247157,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,26.39133934889502,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,33.27321911632101,2024-02-13,rev_leg=actual;scenario=backtest;,22.94712016530583,23.70785164246113,24.979000585922428,26.39133934889502,27.80367811186761,29.07482705532891,29.83555853248421,2.0939365832646244,3.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2023Q4,2023-05-09,2,585.3599067584915,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,738.0,2024-02-13,rev_leg=actual;scenario=backtest;,431.92904569625824,465.817622280821,522.4439478825419,585.3599067584915,648.2758656344412,704.9021912361621,738.7907678207248,93.27934020889016,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2023Q4,2023-05-09,2,1632.6400932415086,W1,PIT,e_revknown_rw,10.0,13.0,2023-05-09,1480.0,2024-02-13,rev_leg=actual;scenario=backtest;,1470.906640902919,1506.6290271811195,1566.3195683760923,1632.6400932415086,1698.9606181069248,1758.6511593018975,1794.3735455800982,98.32695729792202,3.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2023Q2,2023-05-09,0,434.64021934166277,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,432.0,2023-08-03,rev_leg=actual;scenario=backtest;,408.83378543037844,414.5337033342628,424.05801623430546,434.64021934166277,445.2224224490201,454.74673534906276,460.4466532529471,15.689197803644879,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2023Q2,2023-05-09,0,258.788424681252,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,298.0,2023-08-03,rev_leg=actual;scenario=backtest;,233.2338792018058,238.87816201145935,248.3095111084064,258.788424681252,269.2673382540976,278.6986873510447,284.34297016069826,15.536060510629348,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2023Q2,2023-05-09,0,258.9686909116223,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,260.0,2023-08-03,rev_leg=actual;scenario=backtest;,238.40723878544287,242.94868722836873,250.53724845314716,258.9686909116223,267.4001333700974,274.9886945948759,279.5301430378017,12.500475294137534,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2023Q2,2023-05-09,0,437.802269335458,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,450.0,2023-08-03,rev_leg=actual;scenario=backtest;,377.56398179619373,390.8689310512804,413.10091789064836,437.802269335458,462.5036207802676,484.7356076196356,498.04055687472226,36.62227845216129,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q2,2023-05-09,0,196.5522620944373,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,219.0,2023-08-03,rev_leg=actual;scenario=backtest;,170.9377388083178,176.59526903430432,186.04875398310057,196.5522620944373,207.05577020577408,216.50925515457027,222.16678538055683,15.57252442795947,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,36.746695929948146,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,32.971014492753625,2023-08-03,rev_leg=actual;scenario=backtest;,33.22985599700896,34.0066273621564,35.30457825517116,36.746695929948146,38.188813604725134,39.48676449773989,40.26353586288733,2.1380868639705035,42.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2023Q2,2023-05-09,0,912.787926899912,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,819.0,2023-08-03,rev_leg=actual;scenario=backtest;,786.2700249654741,814.2142832414173,860.9079135827095,912.787926899912,964.6679402171146,1011.3615705584068,1039.3058288343498,76.91742284018468,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2023Q2,2023-05-09,0,1571.212073100088,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,1665.0,2023-08-03,rev_leg=actual;scenario=backtest;,1488.1958975501095,1506.5318438089384,1537.1704060535703,1571.212073100088,1605.2537401466057,1635.8923023912375,1654.2282486500665,50.47025108479618,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2023Q3,2023-05-09,1,462.8370506523008,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,459.0,2023-11-01,rev_leg=actual;scenario=backtest;,435.98213803172,441.9136354939232,451.82490768213023,462.8370506523008,473.84919362247126,483.7604658106783,489.69196327288154,16.326627598075664,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2023Q3,2023-05-09,1,295.6939632941807,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,299.0,2023-11-01,rev_leg=actual;scenario=backtest;,267.59651518407435,273.80245390799183,284.17230541143215,295.6939632941807,307.2156211769293,317.5854726803696,323.79141140428703,17.08203553782559,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2023Q3,2023-05-09,1,259.14762529248316,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,244.0,2023-11-01,rev_leg=actual;scenario=backtest;,238.0372079706986,242.69990743799286,250.49107380814516,259.14762529248316,267.8041767768211,275.59534314697345,280.2580426142677,12.834222435287458,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2023Q3,2023-05-09,1,445.70172921819625,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,370.0,2023-11-01,rev_leg=actual;scenario=backtest;,384.34050614974143,397.8934803876578,420.5399060984852,445.70172921819625,470.8635523379073,493.50997804873475,507.06295228665107,37.304974778929136,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q3,2023-05-09,1,191.8276718386427,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,202.0,2023-11-01,rev_leg=actual;scenario=backtest;,166.68422584108316,172.23770829819134,181.51733398724738,191.8276718386427,202.13800969003796,211.41763537909404,216.97111783620218,15.286129772020933,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,51.90001296047666,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,53.98881365911098,2023-11-01,rev_leg=actual;scenario=backtest;,48.30636452780387,49.100100737621716,50.42639914224387,51.90001296047666,53.37362677870944,54.6999251833316,55.493661393149445,2.1847831161324414,39.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2023Q3,2023-05-09,1,1763.043440267392,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,1834.0,2023-11-01,rev_leg=actual;scenario=backtest;,1525.540000980647,1577.9978535641715,1665.6526251757625,1763.043440267392,1860.4342553590213,1948.0890269706124,2000.5468795541374,144.39183851691885,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2023Q3,2023-05-09,1,1633.956559732608,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,1563.0,2023-11-01,rev_leg=actual;scenario=backtest;,1544.5866690350513,1564.3259728771231,1597.309484112046,1633.956559732608,1670.60363535317,1703.5871465880928,1723.3264504301649,54.33303561678771,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2023Q4,2023-05-09,2,391.1900170768837,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,384.0,2024-02-13,rev_leg=actual;scenario=backtest;,369.98906495980475,374.6717610257146,382.496340835387,391.1900170768837,399.8836933183804,407.70827312805284,412.39096919396263,12.889263682612421,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2023Q4,2023-05-09,2,262.26333199704936,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,254.0,2024-02-13,rev_leg=actual;scenario=backtest;,238.3472091085802,243.62961029241347,252.45627105959719,262.26333199704936,272.07039293450157,280.89705370168525,286.1794548855185,14.539970302886262,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2023Q4,2023-05-09,2,280.2179926689522,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,253.0,2024-02-13,rev_leg=actual;scenario=backtest;,256.65911057704926,261.8626072822806,270.55742212534886,280.2179926689522,289.87856321255555,298.57337805562383,303.77687476085515,14.32278331997623,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2023Q4,2023-05-09,2,463.0924524391493,W1,full_sample,e_revknown_rw,10.0,13.0,2023-05-09,391.0,2024-02-13,rev_leg=actual;scenario=backtest;,400.010187001631,413.94329125853767,437.22489756400057,463.0924524391493,488.960007314298,512.241613619761,526.1747178766676,38.35129424521091,36.0,relative
