quarter,fee_share,adr_basis,backlog_scale_B,b_path,adr_ratio_r,b_in_force,u_unpaid_share_pct,implied_rnpl_gbv_share_pct,k_uf_m_nights,u_unpaid_m_nights,k_total_m_nights,k_over_nights_q,band_role
1Q21,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,38.196,0.0,38.196,0.5931,
1Q21,0.155,current,1.05,step,1.33,1.05,0.0,0.0,38.196,0.0,38.196,0.5931,
1Q21,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,38.196,0.0,38.196,0.5931,
1Q21,0.155,current,1.1,step,1.0,1.1,0.0,0.0,38.196,0.0,38.196,0.5931,
1Q21,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,38.196,0.0,38.196,0.5931,
1Q21,0.155,current,1.1,step,1.33,1.1,0.0,0.0,38.196,0.0,38.196,0.5931,
1Q21,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,37.811,0.0,37.811,0.5871,
1Q21,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,40.952,0.0,40.952,0.6359,
1Q21,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,40.952,0.0,40.952,0.6359,
2Q21,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.0,step,1.0,1.0,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.0,step,1.33,1.0,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.05,step,1.0,1.05,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.05,step,1.33,1.05,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.1,step,1.0,1.1,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,current,1.1,step,1.33,1.1,0.0,0.0,74.122,0.0,74.122,0.892,
2Q21,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,forward,1.1,step,1.33,1.1,0.0,0.0,80.234,0.0,80.234,0.9655,
2Q21,0.124,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.0,step,1.0,1.0,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.0,step,1.33,1.0,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.05,step,1.0,1.05,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.05,step,1.33,1.05,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.1,step,1.0,1.1,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.124,kernelw,1.1,step,1.33,1.1,0.0,0.0,74.372,0.0,74.372,0.895,
2Q21,0.133,current,1.0,ramp,1.0,1.0,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.0,step,1.0,1.0,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.0,ramp,1.33,1.0,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.0,step,1.33,1.0,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.05,ramp,1.0,1.05,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.05,step,1.0,1.05,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.05,ramp,1.33,1.05,0.0,0.0,69.106,0.0,69.106,0.8316,central
2Q21,0.133,current,1.05,step,1.33,1.05,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.1,ramp,1.0,1.1,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.1,step,1.0,1.1,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.1,ramp,1.33,1.1,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,current,1.1,step,1.33,1.1,0.0,0.0,69.106,0.0,69.106,0.8316,
2Q21,0.133,forward,1.0,ramp,1.0,1.0,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.0,step,1.0,1.0,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.0,ramp,1.33,1.0,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,74.805,0.0,74.805,0.9002,
2Q21,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,69.339,0.0,69.339,0.8344,
2Q21,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.0,step,1.0,1.0,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.0,step,1.33,1.0,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.05,step,1.0,1.05,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.05,step,1.33,1.05,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.1,step,1.0,1.1,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,current,1.1,step,1.33,1.1,0.0,0.0,60.868,0.0,60.868,0.7325,
2Q21,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,65.888,0.0,65.888,0.7929,
2Q21,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.151,kernelw,1.1,step,1.33,1.1,0.0,0.0,61.074,0.0,61.074,0.7349,
2Q21,0.155,current,1.0,ramp,1.0,1.0,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.0,step,1.0,1.0,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.0,ramp,1.33,1.0,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.0,step,1.33,1.0,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.05,ramp,1.0,1.05,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.05,step,1.0,1.05,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.05,step,1.33,1.05,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.1,step,1.0,1.1,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,current,1.1,step,1.33,1.1,0.0,0.0,59.297,0.0,59.297,0.7136,
2Q21,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,64.187,0.0,64.187,0.7724,
2Q21,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,59.498,0.0,59.498,0.716,
2Q21,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,59.498,0.0,59.498,0.716,
3Q21,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.0,step,1.0,1.0,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.0,step,1.33,1.0,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.05,step,1.0,1.05,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.05,step,1.33,1.05,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.1,step,1.0,1.1,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,current,1.1,step,1.33,1.1,0.0,0.0,48.252,0.0,48.252,0.6054,
3Q21,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,forward,1.1,step,1.33,1.1,0.0,0.0,46.851,0.0,46.851,0.5878,
3Q21,0.124,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.0,step,1.0,1.0,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.0,step,1.33,1.0,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.05,step,1.0,1.05,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.05,step,1.33,1.05,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.1,step,1.0,1.1,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.124,kernelw,1.1,step,1.33,1.1,0.0,0.0,46.961,0.0,46.961,0.5892,
3Q21,0.133,current,1.0,ramp,1.0,1.0,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.0,step,1.0,1.0,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.0,ramp,1.33,1.0,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.0,step,1.33,1.0,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.05,ramp,1.0,1.05,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.05,step,1.0,1.05,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.05,ramp,1.33,1.05,0.0,0.0,44.987,0.0,44.987,0.5645,central
3Q21,0.133,current,1.05,step,1.33,1.05,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.1,ramp,1.0,1.1,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.1,step,1.0,1.1,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.1,ramp,1.33,1.1,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,current,1.1,step,1.33,1.1,0.0,0.0,44.987,0.0,44.987,0.5645,
3Q21,0.133,forward,1.0,ramp,1.0,1.0,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.0,step,1.0,1.0,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.0,ramp,1.33,1.0,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,43.681,0.0,43.681,0.5481,
3Q21,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,43.783,0.0,43.783,0.5493,
3Q21,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.0,step,1.0,1.0,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.0,step,1.33,1.0,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.05,step,1.0,1.05,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.05,step,1.33,1.05,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.1,step,1.0,1.1,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,current,1.1,step,1.33,1.1,0.0,0.0,39.624,0.0,39.624,0.4972,
3Q21,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,38.474,0.0,38.474,0.4827,
3Q21,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,38.474,0.0,38.474,0.4827,
3Q21,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,38.474,0.0,38.474,0.4827,
