quarter,fee_share,adr_basis,backlog_scale_B,adr_ratio_r,b_path,dK_m_nights,dK_lag4_m_nights,b_pp,b_unpaid_pp,b_paid_pp,dK_over_N_lag4_pp,k_over_n_quarters,stays_implied_m
2Q22,0.151,kernelw,1.0,1.0,step,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.0,1.33,ramp,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.0,1.33,step,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.05,1.0,ramp,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.05,1.0,step,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.05,1.33,ramp,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.05,1.33,step,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.1,1.0,ramp,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.1,1.0,step,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.1,1.33,ramp,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.151,kernelw,1.1,1.33,step,8.52,19.037,-12.656,0.0,-12.656,10.253,0.7658,95.18
2Q22,0.155,current,1.0,1.0,ramp,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.0,1.0,step,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.0,1.33,ramp,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.0,1.33,step,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.05,1.0,ramp,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.05,1.0,step,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.05,1.33,ramp,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.05,1.33,step,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.1,1.0,ramp,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.1,1.0,step,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.1,1.33,ramp,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,current,1.1,1.33,step,10.963,21.101,-12.2,0.0,-12.2,13.193,0.7527,92.74
2Q22,0.155,forward,1.0,1.0,ramp,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.0,1.0,step,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.0,1.33,ramp,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.0,1.33,step,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.05,1.0,ramp,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.05,1.0,step,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.05,1.33,ramp,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.05,1.33,step,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.1,1.0,ramp,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.1,1.0,step,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.1,1.33,ramp,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,forward,1.1,1.33,step,12.831,26.376,-16.3,0.0,-16.3,15.44,0.7878,90.87
2Q22,0.155,kernelw,1.0,1.0,ramp,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.0,1.0,step,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.0,1.33,ramp,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.0,1.33,step,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.05,1.0,ramp,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.05,1.0,step,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.05,1.33,ramp,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.05,1.33,step,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.1,1.0,ramp,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.1,1.0,step,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.1,1.33,ramp,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
2Q22,0.155,kernelw,1.1,1.33,step,8.3,18.546,-12.33,0.0,-12.33,9.988,0.7461,95.4
3Q22,0.124,current,1.0,1.0,ramp,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.0,1.0,step,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.0,1.33,ramp,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.0,1.33,step,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.05,1.0,ramp,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.05,1.0,step,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.05,1.33,ramp,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.05,1.33,step,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.1,1.0,ramp,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.1,1.0,step,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.1,1.33,ramp,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,current,1.1,1.33,step,-34.656,-25.87,-11.024,0.0,-11.024,-43.483,0.631,134.36
3Q22,0.124,forward,1.0,1.0,ramp,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.0,1.0,step,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.0,1.33,ramp,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.0,1.33,step,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.05,1.0,ramp,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.05,1.0,step,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.05,1.33,ramp,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.05,1.33,step,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.1,1.0,ramp,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.1,1.0,step,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.1,1.33,ramp,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,forward,1.1,1.33,step,-37.715,-33.383,-5.435,0.0,-5.435,-47.321,0.6459,137.42
3Q22,0.124,kernelw,1.0,1.0,ramp,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.0,1.0,step,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.0,1.33,ramp,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.0,1.33,step,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.05,1.0,ramp,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.05,1.0,step,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.05,1.33,ramp,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.05,1.33,step,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.1,1.0,ramp,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.1,1.0,step,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.1,1.33,ramp,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.124,kernelw,1.1,1.33,step,-34.768,-27.411,-9.231,0.0,-9.231,-43.624,0.6213,134.47
3Q22,0.133,current,1.0,1.0,ramp,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.0,1.0,step,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.0,1.33,ramp,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.0,1.33,step,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.05,1.0,ramp,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.05,1.0,step,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.05,1.33,ramp,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.05,1.33,step,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.1,1.0,ramp,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.1,1.0,step,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.1,1.33,ramp,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,current,1.1,1.33,step,-32.311,-24.119,-10.279,0.0,-10.279,-40.541,0.5883,132.01
3Q22,0.133,forward,1.0,1.0,ramp,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.0,1.0,step,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.0,1.33,ramp,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.0,1.33,step,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.05,1.0,ramp,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.05,1.0,step,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.05,1.33,ramp,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.05,1.33,step,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.1,1.0,ramp,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.1,1.0,step,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.1,1.33,ramp,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,forward,1.1,1.33,step,-35.163,-31.124,-5.068,0.0,-5.068,-44.119,0.6022,134.86
3Q22,0.133,kernelw,1.0,1.0,ramp,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.0,1.0,step,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.0,1.33,ramp,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.0,1.33,step,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.05,1.0,ramp,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.05,1.0,step,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.05,1.33,ramp,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.05,1.33,step,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.1,1.0,ramp,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.1,1.0,step,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.1,1.33,ramp,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.133,kernelw,1.1,1.33,step,-32.414,-25.556,-8.605,0.0,-8.605,-40.67,0.5793,132.11
3Q22,0.151,current,1.0,1.0,ramp,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.0,1.0,step,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.0,1.33,ramp,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.0,1.33,step,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.05,1.0,ramp,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.05,1.0,step,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.05,1.33,ramp,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.05,1.33,step,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.1,1.0,ramp,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.1,1.0,step,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.1,1.33,ramp,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,current,1.1,1.33,step,-28.459,-21.244,-9.053,0.0,-9.053,-35.708,0.5181,128.16
3Q22,0.151,forward,1.0,1.0,ramp,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.0,1.0,step,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.0,1.33,ramp,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.0,1.33,step,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.05,1.0,ramp,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.05,1.0,step,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.05,1.33,ramp,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.05,1.33,step,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.1,1.0,ramp,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.1,1.0,step,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.1,1.33,ramp,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,forward,1.1,1.33,step,-30.971,-27.414,-4.463,0.0,-4.463,-38.859,0.5305,130.67
3Q22,0.151,kernelw,1.0,1.0,ramp,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.0,1.0,step,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.0,1.33,ramp,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.0,1.33,step,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.05,1.0,ramp,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.05,1.0,step,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.05,1.33,ramp,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.05,1.33,step,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.1,1.0,ramp,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.1,1.0,step,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.1,1.33,ramp,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.151,kernelw,1.1,1.33,step,-28.551,-22.51,-7.58,0.0,-7.58,-35.823,0.5102,128.25
3Q22,0.155,current,1.0,1.0,ramp,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.0,1.0,step,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.0,1.33,ramp,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.0,1.33,step,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.05,1.0,ramp,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.05,1.0,step,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.05,1.33,ramp,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.05,1.33,step,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.1,1.0,ramp,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.1,1.0,step,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.1,1.33,ramp,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,current,1.1,1.33,step,-27.726,-20.695,-8.822,0.0,-8.822,-34.788,0.5048,127.43
3Q22,0.155,forward,1.0,1.0,ramp,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.0,1.0,step,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.0,1.33,ramp,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.0,1.33,step,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.05,1.0,ramp,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.05,1.0,step,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.05,1.33,ramp,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.05,1.33,step,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.1,1.0,ramp,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.1,1.0,step,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.1,1.33,ramp,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,forward,1.1,1.33,step,-30.172,-26.706,-4.349,0.0,-4.349,-37.857,0.5168,129.87
3Q22,0.155,kernelw,1.0,1.0,ramp,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.0,1.0,step,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.0,1.33,ramp,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.0,1.33,step,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.05,1.0,ramp,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.05,1.0,step,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.05,1.33,ramp,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.05,1.33,step,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.1,1.0,ramp,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.1,1.0,step,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.1,1.33,ramp,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
3Q22,0.155,kernelw,1.1,1.33,step,-27.814,-21.929,-7.384,0.0,-7.384,-34.898,0.497,127.51
4Q22,0.124,current,1.0,1.0,ramp,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.0,1.0,step,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.0,1.33,ramp,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.0,1.33,step,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.05,1.0,ramp,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.05,1.0,step,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.05,1.33,ramp,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.05,1.33,step,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.1,1.0,ramp,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.1,1.0,step,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.1,1.33,ramp,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,current,1.1,1.33,step,-0.527,-0.792,0.361,0.0,0.361,-0.718,0.7073,88.73
4Q22,0.124,forward,1.0,1.0,ramp,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.0,1.0,step,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.0,1.33,ramp,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.0,1.33,step,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.05,1.0,ramp,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.05,1.0,step,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.05,1.33,ramp,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.05,1.33,step,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.1,1.0,ramp,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.1,1.0,step,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.1,1.33,ramp,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,forward,1.1,1.33,step,-7.806,-3.474,-5.902,0.0,-5.902,-10.635,0.6417,96.01
4Q22,0.124,kernelw,1.0,1.0,ramp,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.0,1.0,step,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.0,1.33,ramp,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.0,1.33,step,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.05,1.0,ramp,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.05,1.0,step,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.05,1.33,ramp,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.05,1.33,step,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.1,1.0,ramp,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.1,1.0,step,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.1,1.33,ramp,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.124,kernelw,1.1,1.33,step,-0.053,0.963,-1.384,0.0,-1.384,-0.072,0.7017,88.25
4Q22,0.133,current,1.0,1.0,ramp,-0.491,-0.739,0.338,0.0,0.338,-0.669,0.6594,88.69
4Q22,0.133,current,1.0,1.0,step,-0.491,-0.739,0.338,0.0,0.338,-0.669,0.6594,88.69
